MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
2.5568,18.0,6.114035087719298,1.3157894736842106,356.0,3.1228070175438596,39.49,-121.21,0.771
5.1589,3.0,4.2020905923344944,0.89198606271777,563.0,1.961672473867596,33.66,-117.59,1.678
3.8393,35.0,5.5688775510204085,0.9770408163265306,976.0,2.489795918367347,37.72,-122.13,2.435
5.9449,18.0,6.45979020979021,1.0524475524475525,1779.0,3.11013986013986,33.71,-117.94,2.765
2.5625,18.0,3.473529411764706,1.0382352941176471,781.0,2.2970588235294116,33.81,-117.91,1.531
4.4028,33.0,5.924083769633508,1.12565445026178,900.0,2.356020942408377,34.02,-118.37,2.468
2.945,52.0,4.27456647398844,1.0404624277456647,652.0,1.884393063583815,34.08,-118.38,4.314
3.3929,39.0,4.2740112994350286,1.0310734463276836,1227.0,3.4661016949152543,33.79,-118.27,1.846
6.1092,20.0,6.8161764705882355,0.9975490196078431,1242.0,3.0441176470588234,33.71,-117.95,3.065
3.5445,25.0,3.872651356993737,1.0594989561586639,2068.0,2.1586638830897704,37.53,-122.28,2.867
5.5,21.0,7.377005347593583,1.0935828877005347,1053.0,2.8155080213903743,38.65,-121.31,1.657
1.7452,24.0,3.3381147540983607,1.2028688524590163,1012.0,2.0737704918032787,32.76,-117.06,1.568
3.6335,8.0,5.059440559440559,1.0524475524475525,1566.0,2.737762237762238,38.26,-122.02,1.316
3.7784,32.0,5.975206611570248,1.0764462809917354,1580.0,3.2644628099173554,37.43,-120.84,1.645
3.3622,19.0,5.479713603818616,1.068019093078759,2769.0,3.304295942720764,34.0,-117.36,1.051
4.1964,14.0,6.297405189620759,1.157684630738523,1208.0,2.411177644710579,38.31,-122.7,2.581
3.8427,35.0,5.471311475409836,1.0102459016393444,1196.0,2.4508196721311477,33.93,-118.11,2.835
1.3125,13.0,3.4217252396166136,1.159744408945687,3806.0,3.0399361022364215,34.07,-118.45,3.5
3.3625,47.0,4.632022471910112,0.9213483146067416,1183.0,3.3230337078651684,37.71,-122.4,2.237
4.1687,41.0,5.873333333333333,1.0466666666666666,738.0,2.46,33.79,-118.12,2.407
2.5781,28.0,5.48062015503876,1.193798449612403,561.0,4.348837209302325,34.0,-117.69,1.116
3.125,22.0,4.897009966777409,1.0564784053156147,2600.0,4.318936877076412,34.04,-117.75,1.136
4.2596,36.0,5.368715083798882,0.9664804469273743,625.0,3.4916201117318435,33.91,-118.31,1.811
2.3832,39.0,5.130244207889794,1.0939261114589856,6852.0,4.290544771446462,34.59,-117.37,0.35
5.0733,9.0,5.920388349514563,0.9145631067961165,1527.0,2.9650485436893206,32.86,-116.88,1.966
4.3571,35.0,4.975903614457831,1.0223752151462995,1757.0,3.0240963855421685,34.2,-118.52,1.998
2.0139,17.0,3.642523364485981,1.0794392523364487,821.0,1.9182242990654206,32.76,-117.12,1.5
4.6167,11.0,4.694835680751174,0.9178403755868545,1503.0,3.528169014084507,34.09,-117.61,1.44
4.4125,38.0,6.014285714285714,0.9942857142857143,956.0,2.7314285714285713,33.96,-118.12,2.46
1.5086,12.0,3.983651226158038,0.9700272479564033,1708.0,4.653950953678474,36.21,-120.1,0.647
4.3164,6.0,3.353467561521253,0.9776286353467561,1754.0,3.923937360178971,33.99,-118.22,1.432
4.5913,16.0,6.338593974175036,1.0100430416068866,1908.0,2.7374461979913915,38.62,-122.85,2.446
2.1771,15.0,4.392496392496392,1.1341991341991342,1306.0,1.8845598845598845,36.97,-121.99,2.132
1.9439,26.0,5.768976897689769,1.141914191419142,891.0,2.9405940594059405,36.02,-119.08,0.621
2.5964,29.0,3.8279220779220777,1.0162337662337662,1255.0,4.074675324675325,34.07,-118.1,1.768
1.6574,35.0,3.2090032154340835,1.0064308681672025,1335.0,4.292604501607717,33.88,-118.22,1.025
4.1477,32.0,4.879098360655738,0.9569672131147541,1264.0,2.5901639344262297,33.79,-118.32,3.151
3.3447,20.0,5.219810040705563,0.9864314789687924,1725.0,2.340569877883311,37.0,-121.96,3.052
2.5,21.0,3.897810218978102,1.032846715328467,1180.0,4.306569343065694,33.79,-118.3,1.575
1.5417,18.0,7.666666666666667,1.5925925925925926,98.0,1.8148148148148149,32.69,-115.9,0.575
6.6888,36.0,6.482213438735178,0.9446640316205533,693.0,2.739130434782609,34.16,-118.03,5.00001
3.6471,12.0,4.628378378378378,1.239864864864865,1022.0,3.4527027027027026,33.86,-117.97,1.417
1.468,47.0,1.6807738814993953,1.0544135429262393,2860.0,3.4582829504232167,34.06,-118.3,1.375
3.7813,30.0,4.656551724137931,0.993103448275862,1990.0,2.7448275862068967,34.12,-118.17,2.32
3.5506,18.0,4.944333996023857,1.025844930417495,980.0,1.94831013916501,38.51,-122.47,1.875
5.6494,34.0,6.131645569620253,0.9367088607594937,1010.0,2.5569620253164556,37.28,-121.93,3.762
5.2001,16.0,6.118892508143323,1.0586319218241043,1291.0,2.1026058631921822,33.75,-118.04,2.356
5.1298,17.0,5.314420803782506,1.0591016548463357,878.0,2.07565011820331,33.41,-117.59,2.46
1.9688,29.0,4.036734693877551,1.0979591836734695,823.0,1.6795918367346938,38.6,-121.46,1.356
5.3194,35.0,6.029315960912052,1.0553745928338762,1449.0,2.3599348534201954,33.99,-118.36,3.137
1.1875,29.0,4.244755244755245,1.2377622377622377,476.0,3.3286713286713288,35.39,-118.98,0.507
4.8375,40.0,6.8625,1.09375,415.0,2.59375,38.64,-121.26,2.174
1.7115,51.0,3.3595800524934383,1.1076115485564304,1560.0,4.094488188976378,34.03,-118.27,1.25
4.4565,5.0,4.488636363636363,1.1818181818181819,861.0,1.9568181818181818,37.25,-121.81,1.59
5.1002,30.0,5.50199203187251,1.1812749003984064,1581.0,3.149402390438247,37.24,-122.27,3.194
4.0568,16.0,5.281321184510251,1.071753986332574,2476.0,2.8200455580865604,34.27,-118.68,2.252
4.3125,52.0,6.645333333333333,1.1066666666666667,1109.0,2.957333333333333,37.78,-122.19,1.644
1.2387,42.0,4.248741188318228,1.1329305135951662,3549.0,3.5740181268882174,37.72,-122.42,2.128
2.3456,42.0,4.3983739837398375,1.2520325203252032,380.0,3.089430894308943,37.74,-122.18,0.835
3.75,32.0,5.84070796460177,1.2831858407079646,959.0,8.486725663716815,33.74,-117.89,1.59
3.6736,2.0,5.7227722772277225,1.1707920792079207,2091.0,2.587871287128713,33.16,-117.23,2.145
6.5513,16.0,6.774683544303797,0.9898734177215189,1377.0,3.4860759493670885,33.86,-118.05,3.504
4.5446,36.0,6.437299035369775,1.1607717041800643,913.0,2.9356913183279745,33.96,-118.02,2.447
2.7388,15.0,4.077071290944123,1.0096339113680155,866.0,1.6685934489402698,38.67,-121.27,1.116
1.6505,50.0,3.8387650085763294,1.1543739279588336,2247.0,3.8542024013722127,34.01,-118.29,1.25
5.237,32.0,6.187817258883249,0.9746192893401016,634.0,3.218274111675127,33.8,-117.95,2.157
2.875,35.0,4.582901554404145,1.1295336787564767,1166.0,3.0207253886010363,33.87,-118.19,1.783
8.3646,25.0,8.403940886699507,1.1206896551724137,1238.0,3.0492610837438425,38.04,-122.59,3.973
4.8875,9.0,5.735849056603773,1.0150943396226415,1250.0,4.716981132075472,32.69,-117.06,1.577
7.0469,26.0,6.282798833819242,0.9883381924198251,1819.0,2.651603498542274,37.31,-121.96,3.655
2.5038,39.0,4.970822281167108,1.090185676392573,822.0,2.180371352785146,39.14,-121.63,0.683
6.1407,52.0,6.914285714285715,1.0505494505494506,1143.0,2.512087912087912,37.79,-122.49,5.00001
1.6571,34.0,4.454976303317536,1.0876777251184835,1358.0,3.2180094786729856,37.94,-122.35,1.052
6.9931,25.0,10.1731843575419,1.9217877094972067,349.0,1.9497206703910615,38.36,-122.26,3.988
3.256,18.0,4.321782178217822,1.0816831683168318,1268.0,3.1386138613861387,37.53,-122.03,1.833
3.6212,31.0,6.15034965034965,1.062937062937063,1386.0,2.423076923076923,34.96,-120.42,1.514
5.0508,32.0,7.575688073394495,1.1009174311926606,1185.0,2.717889908256881,38.59,-121.36,2.257
0.957,52.0,2.709016393442623,1.2950819672131149,392.0,1.6065573770491803,40.8,-124.17,0.6
4.7195,6.0,6.745067497403946,1.326583592938733,4571.0,2.37331256490135,33.74,-116.29,1.993
2.6759,17.0,4.631205673758865,1.0319148936170213,832.0,1.475177304964539,33.61,-117.73,1.206
5.3749,16.0,7.783641160949868,1.0211081794195251,1228.0,3.2401055408970976,34.17,-118.75,3.461
