MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
8.7604,17.0,7.962145110410095,1.0473186119873816,771.0,2.4321766561514195,32.79,-117.06,3.318
5.7812,27.0,6.376130198915009,1.0650994575045207,1725.0,3.119349005424955,37.28,-121.98,2.75
3.0938,6.0,4.979679144385027,1.0385026737967915,2320.0,2.481283422459893,35.41,-118.9,1.008
4.5116,43.0,4.711590296495957,0.9865229110512129,984.0,2.652291105121294,37.53,-122.3,3.378
6.4956,33.0,6.297587131367292,1.0911528150134049,954.0,2.557640750670241,33.81,-118.38,4.836
7.5112,23.0,7.280757097791798,1.0157728706624605,1001.0,3.1577287066246056,34.14,-117.88,3.555
5.7421,16.0,17.322916666666668,2.9635416666666665,527.0,2.7447916666666665,34.28,-117.21,1.676
3.8235,47.0,5.896713615023474,1.0821596244131455,1082.0,2.539906103286385,33.98,-118.35,2.076
3.4306,49.0,4.886792452830188,1.0415094339622641,765.0,2.8867924528301887,34.03,-118.34,1.302
2.16,39.0,3.7088607594936707,1.018987341772152,606.0,1.9177215189873418,34.42,-119.71,2.591
3.3802,17.0,5.756559766763848,1.0451895043731778,1683.0,2.4533527696793005,38.86,-121.12,2.165
3.9464,33.0,5.507518796992481,0.9849624060150376,731.0,2.7481203007518795,34.38,-119.06,2.303
4.2589,20.0,5.06140350877193,1.0109649122807018,2223.0,4.875,37.29,-121.83,1.91
4.275,36.0,5.576923076923077,0.9615384615384616,768.0,3.282051282051282,37.66,-122.1,1.853
10.4277,26.0,8.508928571428571,1.0208333333333333,951.0,2.830357142857143,37.38,-122.14,5.00001
4.75,37.0,5.235632183908046,0.9454022988505747,845.0,2.42816091954023,37.33,-121.94,2.511
4.3846,46.0,5.13855421686747,1.0160642570281124,1562.0,3.1365461847389557,37.71,-122.45,2.706
5.7559,18.0,6.07223113964687,1.0497592295345104,1843.0,2.958266452648475,33.64,-117.69,2.158
4.0677,36.0,5.525925925925926,1.0444444444444445,1041.0,3.8555555555555556,33.98,-118.08,1.658
2.89,43.0,5.221238938053097,1.0420353982300885,1041.0,2.3030973451327434,38.57,-121.52,0.862
2.9844,31.0,5.301020408163265,1.0476190476190477,1606.0,2.7312925170068025,38.73,-120.78,1.279
1.6757,34.0,6.540094339622642,1.6014150943396226,1066.0,2.5141509433962264,41.26,-123.08,0.633
3.8464,17.0,3.699692307692308,1.0689230769230769,3539.0,2.1778461538461538,37.36,-122.0,2.394
5.9596,43.0,4.70945945945946,1.0844594594594594,552.0,1.864864864864865,33.9,-118.42,5.00001
1.8039,42.0,3.543726235741445,0.9657794676806084,900.0,3.4220532319391634,37.77,-122.19,0.923
1.6955,24.0,4.353383458646617,1.1259398496240602,1829.0,3.43796992481203,34.0,-117.4,0.868
4.2308,49.0,6.328671328671328,1.013986013986014,1006.0,2.344988344988345,38.12,-122.23,1.458
2.2976,32.0,3.2487046632124352,1.0336787564766838,1281.0,3.3186528497409324,33.93,-118.34,1.557
4.375,52.0,5.846153846153846,1.010989010989011,642.0,2.3516483516483517,37.74,-122.45,3.495
2.1382,21.0,3.7083333333333335,1.0580357142857142,1699.0,2.5282738095238093,33.73,-118.29,2.423
3.8438,28.0,5.422431865828092,1.120545073375262,3502.0,3.6708595387840672,34.08,-117.73,1.308
4.0708,28.0,4.6428134556574925,1.0458715596330275,3420.0,2.091743119266055,33.82,-118.35,3.289
3.9167,52.0,5.634743875278397,1.0200445434298442,1122.0,2.4988864142538976,34.05,-118.34,3.216
2.1827,52.0,4.344230769230769,1.0326923076923078,957.0,1.8403846153846153,38.45,-122.71,1.888
10.49,7.0,10.005873715124816,1.1527165932452277,2175.0,3.193832599118943,33.53,-117.65,5.00001
3.8631,17.0,3.6359223300970873,1.1407766990291262,1382.0,2.236245954692557,33.82,-117.88,2.25
2.0885,36.0,3.964391691394659,1.0014836795252227,2883.0,4.277448071216617,34.05,-118.2,1.428
